"MTU (UTC)","Generation - Solar  [MW] Day Ahead/ BZN|FR","Generation - Solar  [MW] Intraday / BZN|FR","Generation - Solar  [MW] Current / BZN|FR","Generation - Wind Offshore  [MW] Day Ahead/ BZN|FR","Generation - Wind Offshore  [MW] Intraday / BZN|FR","Generation - Wind Offshore  [MW] Current / BZN|FR","Generation - Wind Onshore  [MW] Day Ahead/ BZN|FR","Generation - Wind Onshore  [MW] Intraday / BZN|FR","Generation - Wind Onshore  [MW] Current / BZN|FR"
"25.09.2020 00:00 - 25.09.2020 01:00","0","N/A","0","n/e","n/e","n/e","8597","N/A","8643"
"25.09.2020 01:00 - 25.09.2020 02:00","0","N/A","0","n/e","n/e","n/e","8526","N/A","8592"
"25.09.2020 02:00 - 25.09.2020 03:00","0","N/A","0","n/e","n/e","n/e","8454","N/A","8534"
"25.09.2020 03:00 - 25.09.2020 04:00","0","N/A","0","n/e","n/e","n/e","8382","N/A","8470"
"25.09.2020 04:00 - 25.09.2020 05:00","0","N/A","0","n/e","n/e","n/e","8159","N/A","8091"
"25.09.2020 05:00 - 25.09.2020 06:00","0","0","0","n/e","n/e","n/e","7933","9343","9343"
"25.09.2020 06:00 - 25.09.2020 07:00","12","13","13","n/e","n/e","n/e","7707","9281","9281"
"25.09.2020 07:00 - 25.09.2020 08:00","573","623","623","n/e","n/e","n/e","7598","9218","9218"
"25.09.2020 08:00 - 25.09.2020 09:00","1865","1929","1823","n/e","n/e","n/e","7488","9150","9457"
"25.09.2020 09:00 - 25.09.2020 10:00","3101","3104","3044","n/e","n/e","n/e","7383","9085","9517"
"25.09.2020 10:00 - 25.09.2020 11:00","3931","3931","4018","n/e","n/e","n/e","7945","9773","10343"
"25.09.2020 11:00 - 25.09.2020 12:00","4265","4408","4367","n/e","n/e","n/e","8511","10464","11190"
"25.09.2020 12:00 - 25.09.2020 13:00","4317","4495","4412","n/e","n/e","n/e","9078","11156","12042"
"25.09.2020 13:00 - 25.09.2020 14:00","4010","4033","4082","n/e","n/e","n/e","9719","11475","12160"
"25.09.2020 14:00 - 25.09.2020 15:00","3419","3490","3505","n/e","n/e","n/e","10363","11794","12284"
"25.09.2020 15:00 - 25.09.2020 16:00","2565","2727","2733","n/e","n/e","n/e","11010","12113","12409"
"25.09.2020 16:00 - 25.09.2020 17:00","1450","1600","1597","n/e","n/e","n/e","10873","11777","11988"
"25.09.2020 17:00 - 25.09.2020 18:00","369","382","389","n/e","n/e","n/e","10733","11442","11567"
"25.09.2020 18:00 - 25.09.2020 19:00","0","0","0","n/e","n/e","n/e","10593","11107","11146"
"25.09.2020 19:00 - 25.09.2020 20:00","0","0","0","n/e","n/e","n/e","10879","11252","11273"
"25.09.2020 20:00 - 25.09.2020 21:00","0","0","0","n/e","n/e","n/e","11164","11396","11402"
"25.09.2020 21:00 - 25.09.2020 22:00","0","0","0","n/e","n/e","n/e","11450","11539","11531"
"25.09.2020 22:00 - 25.09.2020 23:00","0","N/A","0","n/e","n/e","n/e","11276","N/A","10890"
"25.09.2020 23:00 - 26.09.2020 00:00","0","N/A","0","n/e","n/e","n/e","11151","N/A","10821"
"26.09.2020 00:00 - 26.09.2020 01:00","0","N/A","0","n/e","n/e","n/e","11022","N/A","10752"
"26.09.2020 01:00 - 26.09.2020 02:00","0","N/A","0","n/e","n/e","n/e","10874","N/A","10560"
"26.09.2020 02:00 - 26.09.2020 03:00","0","N/A","0","n/e","n/e","n/e","10725","N/A","10367"
"26.09.2020 03:00 - 26.09.2020 04:00","0","N/A","0","n/e","n/e","n/e","10576","N/A","10174"
"26.09.2020 04:00 - 26.09.2020 05:00","0","N/A","0","n/e","n/e","n/e","10263","N/A","10103"
"26.09.2020 05:00 - 26.09.2020 06:00","0","0","0","n/e","n/e","n/e","9950","10131","10131"
"26.09.2020 06:00 - 26.09.2020 07:00","14","14","14","n/e","n/e","n/e","9636","9902","9902"
"26.09.2020 07:00 - 26.09.2020 08:00","705","697","697","n/e","n/e","n/e","9566","9730","9730"
"26.09.2020 08:00 - 26.09.2020 09:00","2132","2115","1964","n/e","n/e","n/e","9497","9562","9790"
"26.09.2020 09:00 - 26.09.2020 10:00","3394","3383","3229","n/e","n/e","n/e","9428","9394","9631"
"26.09.2020 10:00 - 26.09.2020 11:00","4259","4242","4184","n/e","n/e","n/e","9276","9465","9569"
"26.09.2020 11:00 - 26.09.2020 12:00","4719","4746","4585","n/e","n/e","n/e","9123","9538","9511"
"26.09.2020 12:00 - 26.09.2020 13:00","4812","4770","4588","n/e","n/e","n/e","8971","9612","9454"
"26.09.2020 13:00 - 26.09.2020 14:00","4555","4513","4403","n/e","n/e","n/e","8718","9520","9235"
"26.09.2020 14:00 - 26.09.2020 15:00","3949","3836","3731","n/e","n/e","n/e","8467","9426","9017"
"26.09.2020 15:00 - 26.09.2020 16:00","2879","2845","2769","n/e","n/e","n/e","8217","9334","8800"
"26.09.2020 16:00 - 26.09.2020 17:00","1555","1488","1418","n/e","n/e","n/e","7324","8747","8386"
"26.09.2020 17:00 - 26.09.2020 18:00","326","317","299","n/e","n/e","n/e","6429","8161","7970"
"26.09.2020 18:00 - 26.09.2020 19:00","0","0","0","n/e","n/e","n/e","5534","7576","7556"
"26.09.2020 19:00 - 26.09.2020 20:00","0","0","0","n/e","n/e","n/e","5342","7139","7523"
"26.09.2020 20:00 - 26.09.2020 21:00","0","0","0","n/e","n/e","n/e","5148","6703","7492"
"26.09.2020 21:00 - 26.09.2020 22:00","0","0","0","n/e","n/e","n/e","4956","6266","7461"
"26.09.2020 22:00 - 26.09.2020 23:00","0","N/A","0","n/e","n/e","n/e","6610","N/A","6988"
"26.09.2020 23:00 - 27.09.2020 00:00","0","N/A","0","n/e","n/e","n/e","6813","N/A","7250"
"27.09.2020 00:00 - 27.09.2020 01:00","0","N/A","0","n/e","n/e","n/e","7019","N/A","7515"
"27.09.2020 01:00 - 27.09.2020 02:00","0","N/A","0","n/e","n/e","n/e","7722","N/A","8068"
"27.09.2020 02:00 - 27.09.2020 03:00","0","N/A","0","n/e","n/e","n/e","8426","N/A","8624"
"27.09.2020 03:00 - 27.09.2020 04:00","0","N/A","0","n/e","n/e","n/e","9130","N/A","9179"
"27.09.2020 04:00 - 27.09.2020 05:00","0","N/A","0","n/e","n/e","n/e","9915","N/A","9738"
"27.09.2020 05:00 - 27.09.2020 06:00","0","0","0","n/e","n/e","n/e","10701","11099","11099"
"27.09.2020 06:00 - 27.09.2020 07:00","9","9","9","n/e","n/e","n/e","11487","11594","11594"
"27.09.2020 07:00 - 27.09.2020 08:00","635","629","629","n/e","n/e","n/e","11540","11662","11662"
"27.09.2020 08:00 - 27.09.2020 09:00","1990","1880","1935","n/e","n/e","n/e","11593","11713","11524"
"27.09.2020 09:00 - 27.09.2020 10:00","3108","2954","3112","n/e","n/e","n/e","11647","11766","11643"
"27.09.2020 10:00 - 27.09.2020 11:00","3910","3658","3682","n/e","n/e","n/e","11261","11268","11335"
"27.09.2020 11:00 - 27.09.2020 12:00","4314","4036","4010","n/e","n/e","n/e","10875","10767","11014"
"27.09.2020 12:00 - 27.09.2020 13:00","4229","4140","4203","n/e","n/e","n/e","10489","10266","10688"
"27.09.2020 13:00 - 27.09.2020 14:00","3534","3762","3887","n/e","n/e","n/e","9880","9646","10103"
"27.09.2020 14:00 - 27.09.2020 15:00","2956","3227","3253","n/e","n/e","n/e","9272","9027","9510"
"27.09.2020 15:00 - 27.09.2020 16:00","2116","2371","2373","n/e","n/e","n/e","8663","8410","8914"
"27.09.2020 16:00 - 27.09.2020 17:00","1172","1359","1325","n/e","n/e","n/e","7837","7679","8062"
"27.09.2020 17:00 - 27.09.2020 18:00","248","289","285","n/e","n/e","n/e","7011","6948","7207"
"27.09.2020 18:00 - 27.09.2020 19:00","0","0","0","n/e","n/e","n/e","6186","6219","6352"
"27.09.2020 19:00 - 27.09.2020 20:00","0","0","0","n/e","n/e","n/e","5569","5639","5867"
"27.09.2020 20:00 - 27.09.2020 21:00","0","0","0","n/e","n/e","n/e","4952","5060","5384"
"27.09.2020 21:00 - 27.09.2020 22:00","0","0","0","n/e","n/e","n/e","4334","4481","4904"
"27.09.2020 22:00 - 27.09.2020 23:00","0","N/A","0","n/e","n/e","n/e","4780","N/A","4720"
"27.09.2020 23:00 - 28.09.2020 00:00","0","N/A","0","n/e","n/e","n/e","4582","N/A","4530"
"28.09.2020 00:00 - 28.09.2020 01:00","0","N/A","0","n/e","n/e","n/e","4387","N/A","4345"
"28.09.2020 01:00 - 28.09.2020 02:00","0","N/A","0","n/e","n/e","n/e","4315","N/A","4358"
"28.09.2020 02:00 - 28.09.2020 03:00","0","N/A","0","n/e","n/e","n/e","4245","N/A","4377"
"28.09.2020 03:00 - 28.09.2020 04:00","0","N/A","0","n/e","n/e","n/e","4176","N/A","4398"
"28.09.2020 04:00 - 28.09.2020 05:00","0","N/A","0","n/e","n/e","n/e","3974","N/A","4252"
"28.09.2020 05:00 - 28.09.2020 06:00","0","0","0","n/e","n/e","n/e","3773","4254","4254"
"28.09.2020 06:00 - 28.09.2020 07:00","6","6","6","n/e","n/e","n/e","3572","4196","4196"
"28.09.2020 07:00 - 28.09.2020 08:00","554","577","577","n/e","n/e","n/e","3395","3970","3970"
"28.09.2020 08:00 - 28.09.2020 09:00","1822","1920","1683","n/e","n/e","n/e","3218","3750","3623"
"28.09.2020 09:00 - 28.09.2020 10:00","3043","3220","2931","n/e","n/e","n/e","3044","3534","3494"
"28.09.2020 10:00 - 28.09.2020 11:00","3828","4038","3753","n/e","n/e","n/e","3217","3679","3747"
"28.09.2020 11:00 - 28.09.2020 12:00","4213","4497","4298","n/e","n/e","n/e","3392","3827","4005"
"28.09.2020 12:00 - 28.09.2020 13:00","4314","4579","4559","n/e","n/e","n/e","3568","3976","4265"
"28.09.2020 13:00 - 28.09.2020 14:00","4249","4374","4415","n/e","n/e","n/e","3571","4021","4304"
"28.09.2020 14:00 - 28.09.2020 15:00","3778","3836","3867","n/e","n/e","n/e","3575","4069","4344"
"28.09.2020 15:00 - 28.09.2020 16:00","2935","2891","2928","n/e","n/e","n/e","3579","4117","4385"
"28.09.2020 16:00 - 28.09.2020 17:00","1599","1588","1595","n/e","n/e","n/e","3375","3876","4198"
"28.09.2020 17:00 - 28.09.2020 18:00","332","339","339","n/e","n/e","n/e","3174","3636","4012"
"28.09.2020 18:00 - 28.09.2020 19:00","0","0","0","n/e","n/e","n/e","2974","3396","3826"
"28.09.2020 19:00 - 28.09.2020 20:00","0","0","0","n/e","n/e","n/e","3041","3435","3870"
"28.09.2020 20:00 - 28.09.2020 21:00","0","0","0","n/e","n/e","n/e","3108","3474","3915"
"28.09.2020 21:00 - 28.09.2020 22:00","0","0","0","n/e","n/e","n/e","3175","3512","3959"
"28.09.2020 22:00 - 28.09.2020 23:00","0","N/A","0","n/e","n/e","n/e","3387","N/A","3453"
"28.09.2020 23:00 - 29.09.2020 00:00","0","N/A","0","n/e","n/e","n/e","3244","N/A","3291"
"29.09.2020 00:00 - 29.09.2020 01:00","0","N/A","0","n/e","n/e","n/e","3101","N/A","3129"
"29.09.2020 01:00 - 29.09.2020 02:00","0","N/A","0","n/e","n/e","n/e","2828","N/A","2869"
"29.09.2020 02:00 - 29.09.2020 03:00","0","N/A","0","n/e","n/e","n/e","2555","N/A","2609"
"29.09.2020 03:00 - 29.09.2020 04:00","0","N/A","0","n/e","n/e","n/e","2283","N/A","2348"
"29.09.2020 04:00 - 29.09.2020 05:00","0","N/A","0","n/e","n/e","n/e","2213","N/A","2212"
"29.09.2020 05:00 - 29.09.2020 06:00","0","0","0","n/e","n/e","n/e","2142","1872","1872"
"29.09.2020 06:00 - 29.09.2020 07:00","3","3","3","n/e","n/e","n/e","2071","1763","1763"
"29.09.2020 07:00 - 29.09.2020 08:00","564","548","548","n/e","n/e","n/e","1949","1745","1745"
"29.09.2020 08:00 - 29.09.2020 09:00","1833","1824","1771","n/e","n/e","n/e","1827","1723","1693"
"29.09.2020 09:00 - 29.09.2020 10:00","2976","3088","2994","n/e","n/e","n/e","1705","1701","1650"
"29.09.2020 10:00 - 29.09.2020 11:00","3885","3917","3796","n/e","n/e","n/e","1755","1687","1707"
"29.09.2020 11:00 - 29.09.2020 12:00","4391","4450","4307","n/e","n/e","n/e","1807","1674","1768"
"29.09.2020 12:00 - 29.09.2020 13:00","4719","4481","4518","n/e","n/e","n/e","1863","1665","1839"
"29.09.2020 13:00 - 29.09.2020 14:00","4393","4317","4434","n/e","n/e","n/e","1847","1648","1802"
"29.09.2020 14:00 - 29.09.2020 15:00","3805","3732","3843","n/e","n/e","n/e","1833","1631","1769"
"29.09.2020 15:00 - 29.09.2020 16:00","2714","2742","2895","n/e","n/e","n/e","1819","1616","1735"
"29.09.2020 16:00 - 29.09.2020 17:00","1430","1468","1515","n/e","n/e","n/e","1647","1522","1617"
"29.09.2020 17:00 - 29.09.2020 18:00","274","277","296","n/e","n/e","n/e","1476","1429","1500"
"29.09.2020 18:00 - 29.09.2020 19:00","0","0","0","n/e","n/e","n/e","1306","1339","1385"
"29.09.2020 19:00 - 29.09.2020 20:00","0","0","0","n/e","n/e","n/e","1316","1269","1299"
"29.09.2020 20:00 - 29.09.2020 21:00","0","0","0","n/e","n/e","n/e","1326","1199","1215"
"29.09.2020 21:00 - 29.09.2020 22:00","0","0","0","n/e","n/e","n/e","1336","1132","1133"
"29.09.2020 22:00 - 29.09.2020 23:00","0","N/A","0","n/e","n/e","n/e","1230","N/A","998"
"29.09.2020 23:00 - 30.09.2020 00:00","0","N/A","0","n/e","n/e","n/e","1221","N/A","1077"
"30.09.2020 00:00 - 30.09.2020 01:00","0","N/A","0","n/e","n/e","n/e","1211","N/A","1155"
"30.09.2020 01:00 - 30.09.2020 02:00","0","N/A","0","n/e","n/e","n/e","1274","N/A","1166"
"30.09.2020 02:00 - 30.09.2020 03:00","0","N/A","0","n/e","n/e","n/e","1335","N/A","1176"
"30.09.2020 03:00 - 30.09.2020 04:00","0","N/A","0","n/e","n/e","n/e","1398","N/A","1185"
"30.09.2020 04:00 - 30.09.2020 05:00","0","N/A","0","n/e","n/e","n/e","1465","N/A","1311"
"30.09.2020 05:00 - 30.09.2020 06:00","0","0","0","n/e","n/e","n/e","1532","1395","1395"
"30.09.2020 06:00 - 30.09.2020 07:00","2","2","2","n/e","n/e","n/e","1599","1551","1551"
"30.09.2020 07:00 - 30.09.2020 08:00","611","661","661","n/e","n/e","n/e","1778","1649","1649"
"30.09.2020 08:00 - 30.09.2020 09:00","2116","2326","2305","n/e","n/e","n/e","1957","1745","1618"
"30.09.2020 09:00 - 30.09.2020 10:00","3549","3914","3904","n/e","n/e","n/e","2137","1839","1684"
"30.09.2020 10:00 - 30.09.2020 11:00","4606","4975","4971","n/e","n/e","n/e","2493","2155","2024"
"30.09.2020 11:00 - 30.09.2020 12:00","5219","5563","5464","n/e","n/e","n/e","2850","2471","2364"
"30.09.2020 12:00 - 30.09.2020 13:00","5289","5575","5542","n/e","n/e","n/e","3206","2786","2704"
"30.09.2020 13:00 - 30.09.2020 14:00","5039","5180","5185","n/e","n/e","n/e","3395","3037","2906"
"30.09.2020 14:00 - 30.09.2020 15:00","4328","4371","4410","n/e","n/e","n/e","3585","3290","3108"
"30.09.2020 15:00 - 30.09.2020 16:00","3093","3163","3208","n/e","n/e","n/e","3777","3543","3311"
"30.09.2020 16:00 - 30.09.2020 17:00","1552","1576","1619","n/e","n/e","n/e","3922","3719","3536"
"30.09.2020 17:00 - 30.09.2020 18:00","264","270","282","n/e","n/e","n/e","4068","3895","3762"
"30.09.2020 18:00 - 30.09.2020 19:00","0","0","0","n/e","n/e","n/e","4214","4071","3987"
"30.09.2020 19:00 - 30.09.2020 20:00","0","0","0","n/e","n/e","n/e","4543","4391","4439"
"30.09.2020 20:00 - 30.09.2020 21:00","0","0","0","n/e","n/e","n/e","4872","4710","4891"
"30.09.2020 21:00 - 30.09.2020 22:00","0","0","0","n/e","n/e","n/e","5202","5029","5344"
"30.09.2020 22:00 - 30.09.2020 23:00","0","N/A","0","n/e","n/e","n/e","4855","N/A","4215"
"30.09.2020 23:00 - 01.10.2020 00:00","0","N/A","0","n/e","n/e","n/e","4893","N/A","4369"
"01.10.2020 00:00 - 01.10.2020 01:00","0","N/A","0","n/e","n/e","n/e","4930","N/A","4520"
"01.10.2020 01:00 - 01.10.2020 02:00","0","N/A","0","n/e","n/e","n/e","4888","N/A","4589"
"01.10.2020 02:00 - 01.10.2020 03:00","0","N/A","0","n/e","n/e","n/e","4845","N/A","4655"
"01.10.2020 03:00 - 01.10.2020 04:00","0","N/A","0","n/e","n/e","n/e","4804","N/A","4719"
"01.10.2020 04:00 - 01.10.2020 05:00","0","N/A","0","n/e","n/e","n/e","4789","N/A","4766"
"01.10.2020 05:00 - 01.10.2020 06:00","0","0","0","n/e","n/e","n/e","4773","4497","4497"
"01.10.2020 06:00 - 01.10.2020 07:00","1","1","1","n/e","n/e","n/e","4758","4440","4440"
"01.10.2020 07:00 - 01.10.2020 08:00","400","421","421","n/e","n/e","n/e","4832","4678","4678"
"01.10.2020 08:00 - 01.10.2020 09:00","1488","1467","1508","n/e","n/e","n/e","4906","4917","5816"
"01.10.2020 09:00 - 01.10.2020 10:00","2573","2544","2500","n/e","n/e","n/e","4980","5151","6168"
"01.10.2020 10:00 - 01.10.2020 11:00","3352","3306","3260","n/e","n/e","n/e","5490","5557","6334"
"01.10.2020 11:00 - 01.10.2020 12:00","3851","3692","3788","n/e","n/e","n/e","6002","5962","6494"
"01.10.2020 12:00 - 01.10.2020 13:00","3927","3668","3815","n/e","n/e","n/e","6513","6365","6649"
"01.10.2020 13:00 - 01.10.2020 14:00","3642","3389","3354","n/e","n/e","n/e","6205","5952","6088"
"01.10.2020 14:00 - 01.10.2020 15:00","2917","2901","2830","n/e","n/e","n/e","5898","5537","5523"
"01.10.2020 15:00 - 01.10.2020 16:00","2025","2127","2033","n/e","n/e","n/e","5590","5121","4956"
"01.10.2020 16:00 - 01.10.2020 17:00","1059","1075","1023","n/e","n/e","n/e","4825","4489","4347"
"01.10.2020 17:00 - 01.10.2020 18:00","191","181","174","n/e","n/e","n/e","4059","3855","3737"
"01.10.2020 18:00 - 01.10.2020 19:00","0","0","0","n/e","n/e","n/e","3294","3221","3127"
"01.10.2020 19:00 - 01.10.2020 20:00","0","0","0","n/e","n/e","n/e","4009","3794","3751"
"01.10.2020 20:00 - 01.10.2020 21:00","0","0","0","n/e","n/e","n/e","4725","4366","4376"
"01.10.2020 21:00 - 01.10.2020 22:00","0","0","0","n/e","n/e","n/e","5440","4942","5000"
"01.10.2020 22:00 - 01.10.2020 23:00","0","N/A","0","n/e","n/e","n/e","6586","N/A","6538"
"01.10.2020 23:00 - 02.10.2020 00:00","0","N/A","0","n/e","n/e","n/e","7685","N/A","7641"
"02.10.2020 00:00 - 02.10.2020 01:00","0","N/A","0","n/e","n/e","n/e","8778","N/A","8741"
"02.10.2020 01:00 - 02.10.2020 02:00","0","N/A","0","n/e","n/e","n/e","9397","N/A","9358"
"02.10.2020 02:00 - 02.10.2020 03:00","0","N/A","0","n/e","n/e","n/e","10008","N/A","9973"
"02.10.2020 03:00 - 02.10.2020 04:00","0","N/A","0","n/e","n/e","n/e","10621","N/A","10589"
"02.10.2020 04:00 - 02.10.2020 05:00","0","N/A","0","n/e","n/e","n/e","10184","N/A","10153"
"02.10.2020 05:00 - 02.10.2020 06:00","0","0","0","n/e","n/e","n/e","9748","9717","9717"
"02.10.2020 06:00 - 02.10.2020 07:00","0","0","0","n/e","n/e","n/e","9311","9282","9282"
"02.10.2020 07:00 - 02.10.2020 08:00","306","306","306","n/e","n/e","n/e","8266","8237","8237"
"02.10.2020 08:00 - 02.10.2020 09:00","1153","1153","1153","n/e","n/e","n/e","7221","7194","7194"
"02.10.2020 09:00 - 02.10.2020 10:00","2151","2151","2151","n/e","n/e","n/e","6177","6151","6151"
"02.10.2020 10:00 - 02.10.2020 11:00","2908","2908","2908","n/e","n/e","n/e","5804","5778","5778"
"02.10.2020 11:00 - 02.10.2020 12:00","3473","3473","3473","n/e","n/e","n/e","5431","5406","5406"
"02.10.2020 12:00 - 02.10.2020 13:00","3567","3567","3567","n/e","n/e","n/e","5059","5034","5034"
"02.10.2020 13:00 - 02.10.2020 14:00","3343","3343","3343","n/e","n/e","n/e","4655","4630","4630"
"02.10.2020 14:00 - 02.10.2020 15:00","2771","2771","2771","n/e","n/e","n/e","4252","4227","4227"
"02.10.2020 15:00 - 02.10.2020 16:00","1891","1891","1891","n/e","n/e","n/e","3851","3823","3823"
"02.10.2020 16:00 - 02.10.2020 17:00","1006","1006","1006","n/e","n/e","n/e","3520","3492","3492"
"02.10.2020 17:00 - 02.10.2020 18:00","178","178","178","n/e","n/e","n/e","3190","3161","3161"
"02.10.2020 18:00 - 02.10.2020 19:00","0","0","0","n/e","n/e","n/e","2861","2831","2831"
"02.10.2020 19:00 - 02.10.2020 20:00","0","0","0","n/e","n/e","n/e","2944","2915","2915"
"02.10.2020 20:00 - 02.10.2020 21:00","0","0","0","n/e","n/e","n/e","3029","2999","2999"
"02.10.2020 21:00 - 02.10.2020 22:00","0","0","0","n/e","n/e","n/e","3114","3085","3085"
"02.10.2020 22:00 - 02.10.2020 23:00","0","N/A","0","n/e","n/e","n/e","2953","N/A","2953"
"02.10.2020 23:00 - 03.10.2020 00:00","0","N/A","0","n/e","n/e","n/e","2822","N/A","2822"
"03.10.2020 00:00 - 03.10.2020 01:00","0","N/A","0","n/e","n/e","n/e","2692","N/A","2692"
"03.10.2020 01:00 - 03.10.2020 02:00","0","N/A","0","n/e","n/e","n/e","2788","N/A","2788"
"03.10.2020 02:00 - 03.10.2020 03:00","0","N/A","0","n/e","n/e","n/e","2885","N/A","2885"
"03.10.2020 03:00 - 03.10.2020 04:00","0","N/A","0","n/e","n/e","n/e","2983","N/A","2983"
"03.10.2020 04:00 - 03.10.2020 05:00","0","N/A","0","n/e","n/e","n/e","2985","N/A","2985"
"03.10.2020 05:00 - 03.10.2020 06:00","0","0","0","n/e","n/e","n/e","2987","2833","2833"
"03.10.2020 06:00 - 03.10.2020 07:00","0","0","0","n/e","n/e","n/e","2989","2944","2944"
"03.10.2020 07:00 - 03.10.2020 08:00","379","423","423","n/e","n/e","n/e","3214","3244","3244"
"03.10.2020 08:00 - 03.10.2020 09:00","1462","1550","1468","n/e","n/e","n/e","3440","3541","3890"
"03.10.2020 09:00 - 03.10.2020 10:00","2433","2503","2568","n/e","n/e","n/e","3666","3838","4262"
"03.10.2020 10:00 - 03.10.2020 11:00","3136","3111","3387","n/e","n/e","n/e","4124","4160","4802"
"03.10.2020 11:00 - 03.10.2020 12:00","3407","3399","3610","n/e","n/e","n/e","4582","4483","5352"
"03.10.2020 12:00 - 03.10.2020 13:00","3473","3413","3619","n/e","n/e","n/e","5041","4805","5906"
"03.10.2020 13:00 - 03.10.2020 14:00","3199","3151","3326","n/e","n/e","n/e","5261","5318","6381"
"03.10.2020 14:00 - 03.10.2020 15:00","2645","2744","2861","n/e","n/e","n/e","5482","5833","6858"
"03.10.2020 15:00 - 03.10.2020 16:00","1958","2002","2087","n/e","n/e","n/e","5703","6348","7334"
"03.10.2020 16:00 - 03.10.2020 17:00","999","974","929","n/e","n/e","n/e","6083","6808","7559"
"03.10.2020 17:00 - 03.10.2020 18:00","171","144","137","n/e","n/e","n/e","6463","7268","7783"
"03.10.2020 18:00 - 03.10.2020 19:00","0","0","0","n/e","n/e","n/e","6843","7727","8006"
"03.10.2020 19:00 - 03.10.2020 20:00","0","0","0","n/e","n/e","n/e","7022","7974","7942"
"03.10.2020 20:00 - 03.10.2020 21:00","0","0","0","n/e","n/e","n/e","7202","8220","7878"
"03.10.2020 21:00 - 03.10.2020 22:00","0","0","0","n/e","n/e","n/e","7381","8467","7813"
"03.10.2020 22:00 - 03.10.2020 23:00","0","N/A","0","n/e","n/e","n/e","7189","N/A","7228"
"03.10.2020 23:00 - 04.10.2020 00:00","0","N/A","0","n/e","n/e","n/e","7620","N/A","7674"
"04.10.2020 00:00 - 04.10.2020 01:00","0","N/A","0","n/e","n/e","n/e","8050","N/A","8110"
"04.10.2020 01:00 - 04.10.2020 02:00","0","N/A","0","n/e","n/e","n/e","8743","N/A","8604"
"04.10.2020 02:00 - 04.10.2020 03:00","0","N/A","0","n/e","n/e","n/e","9434","N/A","9089"
"04.10.2020 03:00 - 04.10.2020 04:00","0","N/A","0","n/e","n/e","n/e","10124","N/A","9572"
"04.10.2020 04:00 - 04.10.2020 05:00","0","N/A","0","n/e","n/e","n/e","10004","N/A","9547"
"04.10.2020 05:00 - 04.10.2020 06:00","0","0","0","n/e","n/e","n/e","9883","9547","9547"
"04.10.2020 06:00 - 04.10.2020 07:00","0","0","0","n/e","n/e","n/e","9762","9697","9697"
"04.10.2020 07:00 - 04.10.2020 08:00","332","362","362","n/e","n/e","n/e","9734","9591","9591"
"04.10.2020 08:00 - 04.10.2020 09:00","1255","1393","1518","n/e","n/e","n/e","9706","9458","9706"
"04.10.2020 09:00 - 04.10.2020 10:00","2231","2444","2727","n/e","n/e","n/e","9679","9313","9596"
"04.10.2020 10:00 - 04.10.2020 11:00","2775","3085","3337","n/e","n/e","n/e","9819","9353","9651"
"04.10.2020 11:00 - 04.10.2020 12:00","3179","3436","3530","n/e","n/e","n/e","9961","9381","9694"
"04.10.2020 12:00 - 04.10.2020 13:00","3178","3435","3279","n/e","n/e","n/e","10104","9409","9728"
"04.10.2020 13:00 - 04.10.2020 14:00","3021","3098","3245","n/e","n/e","n/e","9963","9355","9704"
"04.10.2020 14:00 - 04.10.2020 15:00","2575","2696","2805","n/e","n/e","n/e","9825","9297","9677"
"04.10.2020 15:00 - 04.10.2020 16:00","2022","1913","2107","n/e","n/e","n/e","9689","9239","9650"
